name	mz	rt	molecular_formula	molecular_name	chebi_id	exact_mass	ion_type	charge	monoisotopic_mass	model_id	chemspider	cas_registry_number	hmdb	kegg	lipidmaps	metacyc	inchi	ppm_error
M356T40	356.279493418176	40.2233352661133	C20H34O4	5,6-DHET	63974	356.28	[M+NH4]+	0.0	338.24571	MAM01051c	No match	213382-49-1	HMDB0002343	C14772	LMFA03050004	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-15-18(21)19(22)16-14-17-20(23)24/h6-7,9-10,12-13,18-19,21-22H,2-5,8,11,14-17H2,1H3,(H,23,24)/b7-6-,10-9-,13-12-	0.09
M356T40	356.279493418176	40.2233352661133	C20H34O4	10,11-dihydroleukotriene B4	134444	356.28	[M+NH4]+	0.0	338.24571	No match	30776625	No match	HMDB0012504	No match	No match	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-9,11,15,18-19,21-22H,2-5,10,12-14,16-17H2,1H3,(H,23,24)/b8-7+,9-6-,15-11-/t18-,19-/m1/s1	0.09
M356T40	356.279493418176	40.2233352661133	C20H34O4	6,7-dihydro-12-epi-LTB4	187440	356.28	[M+NH4]+	0.0	338.24571	MAM00252c	30776654	No match	HMDB0012838	No match	LMFA03020070	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-10,14,18-19,21-22H,2-5,11-13,15-17H2,1H3,(H,23,24)/b8-7+,9-6-,14-10+/t18-,19+/m1/s1	0.09
M356T40	356.279493418176	40.2233352661133	C20H34O4	(5Z,8Z,11Z)-14,15-dihydroxyicosatrienoic acid	63966	356.28	[M+NH4]+	0.0	338.24571	MAM00364c	No match	77667-09-5	HMDB0002265	C14775	LMFA03050010	No match	InChI=1S/C20H34O4/c1-2-3-12-15-18(21)19(22)16-13-10-8-6-4-5-7-9-11-14-17-20(23)24/h4,6-7,9-10,13,18-19,21-22H,2-3,5,8,11-12,14-17H2,1H3,(H,23,24)/b6-4-,9-7-,13-10-	0.09
M356T45	356.262422951115	44.5671043395996																
M356T61	356.279534644629	60.5957717895508	C20H34O4	(5Z,8Z,14Z)-11,12-dihydroxyicosatrienoic acid	63969	356.28	[M+NH4]+	0.0	338.24571	MAM00277c	No match	192461-95-3	HMDB0002314	C14774	LMFA03050008	No match	InChI=1S/C20H34O4/c1-2-3-4-5-9-12-15-18(21)19(22)16-13-10-7-6-8-11-14-17-20(23)24/h6,8-10,12-13,18-19,21-22H,2-5,7,11,14-17H2,1H3,(H,23,24)/b8-6-,12-9-,13-10-	0.21
M356T61	356.279534644629	60.5957717895508	C20H34O4	(5Z,11Z,14Z)-8,9-dihydroxyicosatrienoic acid	63970	356.28	[M+NH4]+	0.0	338.24571	MAM01208c	No match	192461-96-4	HMDB0002311	C14773	LMFA03050006	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-7-8-9-12-15-18(21)19(22)16-13-10-11-14-17-20(23)24/h6-7,9-10,12-13,18-19,21-22H,2-5,8,11,14-17H2,1H3,(H,23,24)/b7-6-,12-9-,13-10-	0.21
M356T61	356.279534644629	60.5957717895508	C20H34O4	5,6-DHET	63974	356.28	[M+NH4]+	0.0	338.24571	MAM01051c	No match	213382-49-1	HMDB0002343	C14772	LMFA03050004	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-15-18(21)19(22)16-14-17-20(23)24/h6-7,9-10,12-13,18-19,21-22H,2-5,8,11,14-17H2,1H3,(H,23,24)/b7-6-,10-9-,13-12-	0.21
M356T61	356.279534644629	60.5957717895508	C20H34O4	10,11-dihydroleukotriene B4	134444	356.28	[M+NH4]+	0.0	338.24571	No match	30776625	No match	HMDB0012504	No match	No match	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-9,11,15,18-19,21-22H,2-5,10,12-14,16-17H2,1H3,(H,23,24)/b8-7+,9-6-,15-11-/t18-,19-/m1/s1	0.21
M356T61	356.279534644629	60.5957717895508	C20H34O4	6,7-dihydro-12-epi-LTB4	187440	356.28	[M+NH4]+	0.0	338.24571	MAM00252c	30776654	No match	HMDB0012838	No match	LMFA03020070	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-10,14,18-19,21-22H,2-5,11-13,15-17H2,1H3,(H,23,24)/b8-7+,9-6-,14-10+/t18-,19+/m1/s1	0.21
M356T61	356.279534644629	60.5957717895508	C20H34O4	(5Z,8Z,11Z)-14,15-dihydroxyicosatrienoic acid	63966	356.28	[M+NH4]+	0.0	338.24571	MAM00364c	No match	77667-09-5	HMDB0002265	C14775	LMFA03050010	No match	InChI=1S/C20H34O4/c1-2-3-12-15-18(21)19(22)16-13-10-8-6-4-5-7-9-11-14-17-20(23)24/h4,6-7,9-10,13,18-19,21-22H,2-3,5,8,11-12,14-17H2,1H3,(H,23,24)/b6-4-,9-7-,13-10-	0.21
M357T234	356.909423457137	233.574996948242																
M357T39	357.130442955117	38.9809455871582	C11H22N6O4S	Arg-Cys-Gly	158854	357.13	[M+Na]+	0.0	334.14232	MAM03441c	8143077	No match	No match	No match	No match	No match	InChI=1S/C11H22N6O4S/c12-6(2-1-3-15-11(13)14)9(20)17-7(5-22)10(21)16-4-8(18)19/h6-7,22H,1-5,12H2,(H,16,21)(H,17,20)(H,18,19)(H4,13,14,15)/t6-,7-/m0/s1	-3.16
M357T40	357.282193698989	40.2359237670898																
M358T60_1	358.295213280851	60.3549957275391																
M358T60_2	358.367853503656	60.3260707855225	C22H44O2	docosanoic acid	28941	358.37	[M+NH4]+	0.0	340.33413	MAM01373c	7923	112-85-6	HMDB0000944	C08281	LMFA01010022	No match	InChI=1S/C22H44O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h2-21H2,1H3,(H,23,24)	-0.07
M359T195	358.834525306693	194.919631958008																
M359T504	358.962959997766	504.189056396484																
M359T60	359.298518694266	60.4342842102051																
M360T53	360.362256469558	52.9706916809082																
M361T118	360.703947028369	117.863418579102																
M361T38	361.221924868803	38.2240390777588																
M361T40	361.236124220348	40.1463394165039	C20H34O4	(5Z,8Z,14Z)-11,12-dihydroxyicosatrienoic acid	63969	361.23	[M+Na]+	0.0	338.24571	MAM00277c	No match	192461-95-3	HMDB0002314	C14774	LMFA03050008	No match	InChI=1S/C20H34O4/c1-2-3-4-5-9-12-15-18(21)19(22)16-13-10-7-6-8-11-14-17-20(23)24/h6,8-10,12-13,18-19,21-22H,2-5,7,11,14-17H2,1H3,(H,23,24)/b8-6-,12-9-,13-10-	3.22
M361T40	361.236124220348	40.1463394165039	C20H34O4	(5Z,11Z,14Z)-8,9-dihydroxyicosatrienoic acid	63970	361.23	[M+Na]+	0.0	338.24571	MAM01208c	No match	192461-96-4	HMDB0002311	C14773	LMFA03050006	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-7-8-9-12-15-18(21)19(22)16-13-10-11-14-17-20(23)24/h6-7,9-10,12-13,18-19,21-22H,2-5,8,11,14-17H2,1H3,(H,23,24)/b7-6-,12-9-,13-10-	3.22
M361T40	361.236124220348	40.1463394165039	C20H34O4	5,6-DHET	63974	361.23	[M+Na]+	0.0	338.24571	MAM01051c	No match	213382-49-1	HMDB0002343	C14772	LMFA03050004	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-15-18(21)19(22)16-14-17-20(23)24/h6-7,9-10,12-13,18-19,21-22H,2-5,8,11,14-17H2,1H3,(H,23,24)/b7-6-,10-9-,13-12-	3.22
M361T40	361.236124220348	40.1463394165039	C20H34O4	10,11-dihydroleukotriene B4	134444	361.23	[M+Na]+	0.0	338.24571	No match	30776625	No match	HMDB0012504	No match	No match	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-9,11,15,18-19,21-22H,2-5,10,12-14,16-17H2,1H3,(H,23,24)/b8-7+,9-6-,15-11-/t18-,19-/m1/s1	3.22
M361T40	361.236124220348	40.1463394165039	C20H34O4	6,7-dihydro-12-epi-LTB4	187440	361.23	[M+Na]+	0.0	338.24571	MAM00252c	30776654	No match	HMDB0012838	No match	LMFA03020070	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-10,14,18-19,21-22H,2-5,11-13,15-17H2,1H3,(H,23,24)/b8-7+,9-6-,14-10+/t18-,19+/m1/s1	3.22
M361T40	361.236124220348	40.1463394165039	C20H34O4	(5Z,8Z,11Z)-14,15-dihydroxyicosatrienoic acid	63966	361.23	[M+Na]+	0.0	338.24571	MAM00364c	No match	77667-09-5	HMDB0002265	C14775	LMFA03050010	No match	InChI=1S/C20H34O4/c1-2-3-12-15-18(21)19(22)16-13-10-8-6-4-5-7-9-11-14-17-20(23)24/h4,6-7,9-10,13,18-19,21-22H,2-3,5,8,11-12,14-17H2,1H3,(H,23,24)/b6-4-,9-7-,13-10-	3.22
M361T40	361.236124220348	40.1463394165039	C19H32O2	5alpha-androstane-3alpha,17beta-diol	36713	361.24	[M+H+NaFormate]+	0.0	292.24023	MAM01065c	15039	1852-53-5	HMDB0000495	No match	LMST02020052	No match	InChI=1S/C19H32O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h12-17,20-21H,3-11H2,1-2H3/t12-,13+,14-,15-,16-,17-,18-,19-/m0/s1	1.92
M362T149	361.998446389855	148.558212280273																
M362T38	362.225553362917	38.1257629394531																
M362T40	362.245407842237	39.9926376342773	C20H37NO2	linoleoyl ethanolamide	64032	362.25	[M+39K]+	0.0	323.28243	MAM03724e	No match	68171-52-8	HMDB0012252	No match	LMFA08040004	No match	InChI=1S/C20H37NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h6-7,9-10,22H,2-5,8,11-19H2,1H3,(H,21,23)/b7-6-,10-9-	-1.99
M363T118	362.701272429528	117.762451171875																
M363T233	362.926208122353	233.494750976562																
M363T39	363.227657595653	38.725471496582																
M363T44	363.201418639816	43.8562068939209																
M363T46	363.178119481714	46.0966835021973	C16H22N6O4	protirelin	35940	363.18	[M+H]+	0.0	362.17025	MAM03040c	No match	24305-27-9	HMDB0005763	C03958	No match	No match	InChI=1S/C16H22N6O4/c17-14(24)12-2-1-5-22(12)16(26)11(6-9-7-18-8-19-9)21-15(25)10-3-4-13(23)20-10/h7-8,10-12H,1-6H2,(H2,17,24)(H,18,19)(H,20,23)(H,21,25)/t10-,11-,12-/m0/s1	1.71
M364T234	363.929622527654	233.559509277344																
M364T40	364.261668265505	40.1466026306152	C20H39NO2	oleoyl ethanolamide	71466	364.26	[M+39K]+	0.0	325.29808	MAM03796e	No match	111-58-0	HMDB0002088	No match	LMFA08040015	CPD-20398	InChI=1S/C20H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(23)21-18-19-22/h9-10,22H,2-8,11-19H2,1H3,(H,21,23)/b10-9-	-0.31
M365T118	364.698431116593	117.762313842773																
M365T233	364.930559494562	233.494750976562																
M365T45	365.277345516644	45.457914352417																
M366T61	366.263569016417	60.647533416748	C21H32O4	7'-Carboxy-alpha-chromanol	175455	366.26	[M+NH4]+	0.0	348.23006	MAM01185m	35032549	No match	HMDB0012848	No match	No match	No match	InChI=1S/C21H32O4/c1-13(8-9-18(22)23)7-6-11-21(5)12-10-17-16(4)19(24)14(2)15(3)20(17)25-21/h13,24H,6-12H2,1-5H3,(H,22,23)/t13?,21-/m1/s1	-0.66
M366T61	366.263569016417	60.647533416748	C21H32O4	17alpha,21-dihydroxypregnenolone	27832	366.26	[M+NH4]+	0.0	348.23006	MAM00406c	No match	1167-48-2	No match	C05487	No match	No match	InChI=1S/C21H32O4/c1-19-8-5-14(23)11-13(19)3-4-15-16(19)6-9-20(2)17(15)7-10-21(20,25)18(24)12-22/h3,14-17,22-23,25H,4-12H2,1-2H3/t14-,15+,16-,17-,19-,20-,21-/m0/s1	-0.66
M366T61	366.263569016417	60.647533416748	C11H14N2	N-methyltryptamine	28136	366.27	[2M+NH4]+	0.0	174.1157	MAM02605c	No match	61-49-4	No match	C06213	No match	No match	InChI=1S/C11H14N2/c1-12-7-6-9-8-13-11-5-3-2-4-10(9)11/h2-5,8,12-13H,6-7H2,1H3	-4.32
M367T118	366.695427766325	118.179130554199																
M367T39_1	367.152074386253	38.9550094604492																
M367T39_2	367.33590879256	39.421703338623																
M368T186	367.958470175148	186.100036621094																
M368T40	368.220075608742	39.8073196411133	C18H35NO4	(R)-4,8-dimethylnonanoylcarnitine	84654	368.22	[M+39K]+	0.0	329.25661	MAM00950c	No match	No match	No match	No match	No match	No match	InChI=1S/C18H35NO4/c1-14(2)8-7-9-15(3)10-11-18(22)23-16(12-17(20)21)13-19(4,5)6/h14-16H,7-13H2,1-6H3/t15?,16-/m1/s1	-0.64
M368T61	368.279629151628	60.5896885810547																
M369T39	369.167752958073	39.2577743530273	C19H24O3	2-methoxyestrone	1189	369.17	[M+H+NaFormate]+	0.0	300.17254	MAM00660c	No match	362-08-3	No match	C05299	LMST02010033	No match	InChI=1S/C19H24O3/c1-19-8-7-12-13(15(19)5-6-18(19)21)4-3-11-9-16(20)17(22-2)10-14(11)12/h9-10,12-13,15,20H,3-8H2,1-2H3/t12-,13+,15-,19-/m0/s1	0.04
M369T39	369.167752958073	39.2577743530273	C19H24O3	4-methoxyestrone	136972	369.17	[M+H+NaFormate]+	0.0	300.17254	MAM01012c	No match	58562-33-7	HMDB0060088	No match	No match	No match	InChI=1S/C19H24O3/c1-19-10-9-12-11-5-7-16(20)18(22-2)14(11)4-3-13(12)15(19)6-8-17(19)21/h5,7,12-13,15,20H,3-4,6,8-10H2,1-2H3/t12-,13-,15+,19+/m1/s1	0.04
M369T39	369.167752958073	39.2577743530273	C19H24O3	2-Hydroxy-3-methoxyestrone	166764	369.17	[M+H+NaFormate]+	0.0	300.17254	MAM00645c	No match	No match	HMDB0011195	No match	No match	No match	InChI=1S/C19H24O3/c1-19-8-7-12-13(15(19)5-6-18(19)21)4-3-11-9-17(22-2)16(20)10-14(11)12/h9-10,12-13,15,20H,3-8H2,1-2H3/t12?,13?,15?,19-/m1/s1	0.04
M369T39	369.167752958073	39.2577743530273	C19H24O3	3,17-dioxoandrost-4-en-19-al	799	369.17	[M+H+NaFormate]+	0.0	300.17254	MAM00433c	No match	968-49-0	HMDB0006768	C05297	LMST02020083	No match	InChI=1S/C19H24O3/c1-18-8-7-16-14(15(18)4-5-17(18)22)3-2-12-10-13(21)6-9-19(12,16)11-20/h10-11,14-16H,2-9H2,1H3/t14-,15-,16-,18-,19+/m0/s1	0.04
M369T40_1	369.22337763028	39.818431854248	C16H28N6O4	Pro-Pro-Arg	162580	369.22	[M+H]+	0.0	368.2172	MAM03902c	16574050	No match	No match	No match	No match	No match	InChI=1S/C16H28N6O4/c17-16(18)20-8-2-5-11(15(25)26)21-13(23)12-6-3-9-22(12)14(24)10-4-1-7-19-10/h10-12,19H,1-9H2,(H,21,23)(H,25,26)(H4,17,18,20)/t10-,11-,12-/m0/s1	-2.9
M369T40_2	369.351590849828	39.5314273834229	C51H92O2	CE(24:0)	88740	369.35	[M+2H]2+	0.0	736.70973	MAM03047c	No match	No match	HMDB0010376	No match	No match	No match	InChI=1S/C51H92O2/c1-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-26-27-31-49(52)53-44-36-38-50(5)43(40-44)32-33-45-47-35-34-46(42(4)30-28-29-41(2)3)51(47,6)39-37-48(45)50/h32,41-42,44-48H,7-31,33-40H2,1-6H3/t42-,44+,45?,46?,47?,48?,50+,51-/m1/s1	-0.2
M369T60_1	369.282647131089	60.4338932037354																
M369T60_2	369.383599345125	60.4643783569336																
M370T40_1	370.219458089354	40.0607051849365	C16H31NO4	2,6-dimethylheptanoyl carnitine	84095	370.22	[M+H+NaFormate]+	0.0	301.22531	MAM00577c	21239016	No match	HMDB0006320	No match	LMFA07070029	No match	InChI=1S/C16H31NO4/c1-12(2)8-7-9-13(3)16(20)21-14(10-15(18)19)11-17(4,5)6/h12-14H,7-11H2,1-6H3	-2.84
M370T40_2	370.354889264459	39.5353393554688																
M370T43	370.279252504599	42.9911766052246																
M370T60	370.295268288628	60.2938232421875	C21H39NO4	(5E)-tetradecenoyl-L-carnitine	131957	370.3	[M+H]+	0.0	369.28791	MAM02974c	No match	No match	No match	No match	No match	No match	InChI=1S/C21H39NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h12-13,19H,5-11,14-18H2,1-4H3/b13-12+/t19-/m1/s1	0.29
M370T60	370.295268288628	60.2938232421875	C21H39NO4	(5Z)-tetradecenoylcarnitine	73060	370.3	[M+H]+	0.0	369.28791	MAM03980c	No match	No match	HMDB0002014	No match	No match	No match	InChI=1S/C21H39NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h12-13,19H,5-11,14-18H2,1-4H3/b13-12-	0.29
M371T38_1	371.101176241023	38.0645980834961																
M371T38_2	371.315278162282	38.2443580627441	C22H42O4	docosanedioic acid	76319	371.32	[M+H]+	0.0	370.30831	MAM03560r	No match	505-56-6	No match	C19625	LMFA01170037	CPD-13101	InChI=1S/C22H42O4/c23-21(24)19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20-22(25)26/h1-20H2,(H,23,24)(H,25,26)	-0.76
M371T39	371.241222496488	38.6887969970703	C20H34O6	thromboxane B2	28728	371.24	[M+H]+	0.0	370.23554	MAM02995c	No match	54397-85-2	HMDB0003252	C05963	LMFA03030002	No match	InChI=1S/C20H34O6/c1-2-3-6-9-15(21)12-13-18-16(17(22)14-20(25)26-18)10-7-4-5-8-11-19(23)24/h4,7,12-13,15-18,20-22,25H,2-3,5-6,8-11,14H2,1H3,(H,23,24)/b7-4-,13-12+/t15-,16-,17-,18+,20?/m0/s1	-4.22
M371T39	371.241222496488	38.6887969970703	C20H34O6	10,11-dihydro-20,20-dihydroxyleukotriene B4	134437	371.24	[M+H]+	0.0	370.23554	MAM00255c	No match	No match	HMDB0012502	No match	No match	No match	InChI=1S/C20H34O6/c21-17(11-6-2-1-3-9-15-19(23)24)12-7-4-5-8-13-18(22)14-10-16-20(25)26/h2,4-6,8,13,17-19,21-24H,1,3,7,9-12,14-16H2,(H,25,26)/b5-4+,6-2-,13-8-/t17-,18-/m1/s1	-4.22
M371T39	371.241222496488	38.6887969970703	C20H34O6	6-oxoprostaglandin F1alpha	28158	371.24	[M+H]+	0.0	370.23554	MAM01168c	No match	58962-34-8	No match	C05961	LMFA03010001	No match	InChI=1S/C20H34O6/c1-2-3-4-7-14(21)10-11-16-17(19(24)13-18(16)23)12-15(22)8-5-6-9-20(25)26/h10-11,14,16-19,21,23-24H,2-9,12-13H2,1H3,(H,25,26)/b11-10+/t14-,16+,17+,18+,19-/m0/s1	-4.22
M371T40	371.357784604641	39.5322017669678																
M371T60	371.297725816288	60.2573108673096																
M372T149	372.026044761065	148.934036254883																
M372T236	372.047201025556	235.537940979004																
M372T39	372.10183596173	38.5629692077637																
M372T47	372.260062843197	47.2245407104492																
M372T60	372.310732226612	60.152364730835	C21H38O4	3-linoleoyl-sn-glycerol	75563	372.31	[M+NH4]+	0.0	354.27701	MAM03752e	No match	No match	No match	No match	No match	No match	InChI=1S/C21H38O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-21(24)25-19-20(23)18-22/h6-7,9-10,20,22-23H,2-5,8,11-19H2,1H3/b7-6-,10-9-/t20-/m1/s1	-0.07
M372T60	372.310732226612	60.152364730835	C21H41NO4	O-tetradecanoyl-L-carnitine	84634	372.31	[M+H]+	0.0	371.30356	MAM02973c	No match	No match	HMDB0005066	No match	No match	No match	InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1	-0.21
M373T39_1	373.099166322735	38.5630474090576																
M373T39_2	373.258340748467	38.8419456481934																
M373T60	373.314096853825	60.2318668365479																
M374T39	374.261749908195	38.8246383666992																
M375T115	374.814101504217	115.307998657227																
M375T195	374.808252008495	194.918594360352																
M376T40	376.259363496748	39.9571762084961	C18H39NO3	phytosphingosine	46961	376.26	[M+H+NaCl]+	0.0	317.29299	MAM02749c	No match	554-62-1	No match	C12144	LMSP01030001	No match	InChI=1S/C18H39NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-17(21)18(22)16(19)15-20/h16-18,20-22H,2-15,19H2,1H3/t16-,17+,18-/m0/s1	1.13
M376T60	376.357188884787	59.6193504333496																
M377T118	376.67788478777	117.946563720703																
M377T40	377.209349266844	40.3694610595703	C20H34O4	(5Z,8Z,14Z)-11,12-dihydroxyicosatrienoic acid	63969	377.21	[M+39K]+	0.0	338.24571	MAM00277c	No match	192461-95-3	HMDB0002314	C14774	LMFA03050008	No match	InChI=1S/C20H34O4/c1-2-3-4-5-9-12-15-18(21)19(22)16-13-10-7-6-8-11-14-17-20(23)24/h6,8-10,12-13,18-19,21-22H,2-5,7,11,14-17H2,1H3,(H,23,24)/b8-6-,12-9-,13-10-	-0.16
M377T40	377.209349266844	40.3694610595703	C20H34O4	(5Z,11Z,14Z)-8,9-dihydroxyicosatrienoic acid	63970	377.21	[M+39K]+	0.0	338.24571	MAM01208c	No match	192461-96-4	HMDB0002311	C14773	LMFA03050006	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-7-8-9-12-15-18(21)19(22)16-13-10-11-14-17-20(23)24/h6-7,9-10,12-13,18-19,21-22H,2-5,8,11,14-17H2,1H3,(H,23,24)/b7-6-,12-9-,13-10-	-0.16
M377T40	377.209349266844	40.3694610595703	C20H34O4	5,6-DHET	63974	377.21	[M+39K]+	0.0	338.24571	MAM01051c	No match	213382-49-1	HMDB0002343	C14772	LMFA03050004	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-15-18(21)19(22)16-14-17-20(23)24/h6-7,9-10,12-13,18-19,21-22H,2-5,8,11,14-17H2,1H3,(H,23,24)/b7-6-,10-9-,13-12-	-0.16
M377T40	377.209349266844	40.3694610595703	C20H34O4	10,11-dihydroleukotriene B4	134444	377.21	[M+39K]+	0.0	338.24571	No match	30776625	No match	HMDB0012504	No match	No match	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-9,11,15,18-19,21-22H,2-5,10,12-14,16-17H2,1H3,(H,23,24)/b8-7+,9-6-,15-11-/t18-,19-/m1/s1	-0.16
M377T40	377.209349266844	40.3694610595703	C20H34O4	6,7-dihydro-12-epi-LTB4	187440	377.21	[M+39K]+	0.0	338.24571	MAM00252c	30776654	No match	HMDB0012838	No match	LMFA03020070	No match	InChI=1S/C20H34O4/c1-2-3-4-5-6-9-13-18(21)14-10-7-8-11-15-19(22)16-12-17-20(23)24/h6-10,14,18-19,21-22H,2-5,11-13,15-17H2,1H3,(H,23,24)/b8-7+,9-6-,14-10+/t18-,19+/m1/s1	-0.16
M377T40	377.209349266844	40.3694610595703	C20H34O4	(5Z,8Z,11Z)-14,15-dihydroxyicosatrienoic acid	63966	377.21	[M+39K]+	0.0	338.24571	MAM00364c	No match	77667-09-5	HMDB0002265	C14775	LMFA03050010	No match	InChI=1S/C20H34O4/c1-2-3-12-15-18(21)19(22)16-13-10-8-6-4-5-7-9-11-14-17-20(23)24/h4,6-7,9-10,13,18-19,21-22H,2-3,5,8,11-12,14-17H2,1H3,(H,23,24)/b6-4-,9-7-,13-10-	-0.16
M377T45	377.193767554562	44.6884880065918	C18H28O4	(6E,8E,10R,12Z)-10-Hydroxy-3-oxooctadecatrienoic acid	180763	377.19	[M+H+NaFormate]+	0.0	308.19876	MAM00835c	74857874	No match	HMDB0062357	No match	No match	No match	InChI=1S/C18H28O4/c1-2-3-4-5-6-9-12-16(19)13-10-7-8-11-14-17(20)15-18(21)22/h6-10,13,16,19H,2-5,11-12,14-15H2,1H3,(H,21,22)/b8-7+,9-6-,13-10+/t16-/m1/s1	-0.51
M378T38	378.248763554049	38.1602325439453																
M378T40	378.212259426818	40.2867660522461	C9H12N2O2	5-hydroxykynurenamine	28715	378.21	[2M+NH4]+	0.0	180.08988	MAM01105c	No match	708-23-6	No match	C05638	No match	No match	InChI=1S/C9H12N2O2/c10-4-3-9(13)7-5-6(12)1-2-8(7)11/h1-2,5,12H,3-4,10-11H2	-3.31
M378T40	378.212259426818	40.2867660522461	C9H12N2O2	3-hydroxykynurenamine	27421	378.21	[2M+NH4]+	0.0	180.08988	MAM00786c	No match	No match	HMDB0060281	C05636	No match	No match	InChI=1S/C9H12N2O2/c10-5-4-7(12)6-2-1-3-8(13)9(6)11/h1-3,13H,4-5,10-11H2	-3.31
M379T1003	378.900019625579	1002.86328125																
M379T104	378.899911880756	103.893974304199																
M379T118	378.675278486951	117.753845214844																
M379T149	378.900067681991	148.732818603516																
M379T166	378.89998617664	165.773941040039																
M379T190	378.899922250388	190.336334228516																
M379T206	378.900117767277	205.810958862305																
M379T234	378.900184243955	233.568252563477																
M379T27	378.900170037243	26.999267578125																
M379T38	379.25153542015	38.2941207885742																
M379T517	378.900005624694	516.805633544922																
M379T53	378.899954973633	53.2842922210693																
M379T74	378.8999592786	74.073787689209																
M380T118	380.191027097503	118.1985206604																
M380T234	379.903314788172	233.573188781738																
M380T60	380.360738186343	60.1115684509277																
M381T118	380.672583435777	117.911911010742																
M381T15	381.251236600943	14.5847845077515																
M381T234	380.898959602435	233.523574829102																
M381T38	381.167533298025	37.9680290222168	C16H26N4O3	(2S)-2,6-bis[(3R)-3-isocyanobutanamido]hexan-1-ol	194108	381.17	[M+H+NaCl]+	0.0	322.20049	MAM01201m	No match	No match	No match	No match	No match	CPD-24902	InChI=1S/C16H26N4O3/c1-12(17-3)9-15(22)19-8-6-5-7-14(11-21)20-16(23)10-13(2)18-4/h12-14,21H,5-11H2,1-2H3,(H,19,22)(H,20,23)/t12-,13-,14+/m1/s1	2.87
M381T46_1	381.251385239332	45.5348270474609																
M381T46_2	381.36730661032	45.6216735839844																
M381T60_1	381.367289092797	60.1518173217773																
M381T60_2	381.413741596836	60.41725730896																
M381T61	381.320827851672	60.5948600769043																
M382T38	382.169756880918	37.7347412109375																
M382T60_1	382.343642383816	60.4934921264648																
M382T60_2	382.370570632602	60.1518173217773																
M383T118	382.669588284565	118.11775970459																
M383T38	383.204003629215	38.2572059631348																
M383T40_1	383.278702533343	40.3754196166992																
M383T40_2	383.330876737439	39.8148536682129	C27H42O	zymosterol intermediate 2	52386	383.33	[M+H]+	0.0	382.32357	MAM01067c	No match	No match	No match	No match	No match	No match	InChI=1S/C27H42O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,19-20,23-24H,6,8-17H2,1-5H3/t19-,20+,23-,24+,26+,27-/m1/s1	0.15
